date,year,month,day,atmp_max,atmp_min,pcpn,wspd_max
3/10/2015,2015,3,10,46.3,26.4,0,17.9
3/11/2015,2015,3,11,50,31.8,0,12.5
3/12/2015,2015,3,12,45.5,27.4,0,17.2
3/13/2015,2015,3,13,56.1,29.9,0,11.2
3/14/2015,2015,3,14,47.6,35.9,0,23.3
3/15/2015,2015,3,15,52.3,27.7,0,16.9
3/16/2015,2015,3,16,66.9,43.9,0,17.6
3/17/2015,2015,3,17,54.6,26.6,0,32.3
3/18/2015,2015,3,18,46.9,23.7,0,27
3/19/2015,2015,3,19,41.8,25.9,0,14.2
3/20/2015,2015,3,20,51.1,25.4,0,18.2
3/21/2015,2015,3,21,49.1,27,0,19.2
3/22/2015,2015,3,22,34.7,18.7,0,15.5
3/23/2015,2015,3,23,33.1,22,0,14.9
3/24/2015,2015,3,24,42.8,14.2,0,16.9
3/25/2015,2015,3,25,46.6,28.2,0.15,28
3/26/2015,2015,3,26,39.9,28.7,0,18.9
3/27/2015,2015,3,27,29,17.8,0,17.9
3/28/2015,2015,3,28,35.5,11.1,0,13.9
3/29/2015,2015,3,29,43.6,18.4,0.01,33
3/30/2015,2015,3,30,53.8,33.3,0,39.7
3/31/2015,2015,3,31,48.1,31.3,0.29,14.2
4/1/2015,2015,4,1,63.6,27,0,14.9
4/2/2015,2015,4,2,61.3,40.8,0.14,24.9
4/3/2015,2015,4,3,51.1,30,0,19.6
4/4/2015,2015,4,4,50.3,22.5,0,32.7
4/5/2015,2015,4,5,57.4,30.3,0,15.9
4/6/2015,2015,4,6,63.1,32.5,0,15.2
4/7/2015,2015,4,7,53,35.5,0,21.3
4/8/2015,2015,4,8,43.2,36.5,0.06,18.6
4/9/2015,2015,4,9,66.9,36.9,0.31,26.6
4/10/2015,2015,4,10,68.2,39,0.04,38.4
4/11/2015,2015,4,11,58.9,30.8,0,21.6
4/12/2015,2015,4,12,65.8,30,0,22.6
4/13/2015,2015,4,13,62.2,40,0.01,29.3
4/14/2015,2015,4,14,66.5,33.2,0,13.2
4/15/2015,2015,4,15,65.2,42.1,0,19.9
4/16/2015,2015,4,16,58.3,45.9,0,15.9
4/17/2015,2015,4,17,75.5,42.3,0,20.2
4/18/2015,2015,4,18,68.8,44,0,19.2
4/19/2015,2015,4,19,67.3,41.6,0.17,25.3
4/20/2015,2015,4,20,58.3,41.8,0.1,33.7
4/21/2015,2015,4,21,46,38.3,0.01,35
4/22/2015,2015,4,22,39.3,33.5,0,27
4/23/2015,2015,4,23,41.3,25.1,0,24.6
4/24/2015,2015,4,24,56.8,22.1,0,15.9
4/25/2015,2015,4,25,55.6,38.9,0,19.2
4/26/2015,2015,4,26,57.4,29.9,0,17.9
4/27/2015,2015,4,27,52.5,33.3,0,15.2
4/28/2015,2015,4,28,62.8,29.2,0,17.2
4/29/2015,2015,4,29,,,,
4/30/2015,2015,4,30,60.6,36.1,0,14.9
5/1/2015,2015,5,1,72.1,41.7,0,14.5
5/2/2015,2015,5,2,74.6,40.1,0,20.6
5/3/2015,2015,5,3,80.1,43.8,0,22.6
5/4/2015,2015,5,4,74.8,57.7,0.07,25.9
5/5/2015,2015,5,5,62.3,47.4,0.52,12.2
5/6/2015,2015,5,6,73,51.2,0,11.5
5/7/2015,2015,5,7,83.5,54.6,0,17.2
5/8/2015,2015,5,8,83.5,55.4,0,20.9
5/9/2015,2015,5,9,74.1,59.5,0.28,18.6
5/10/2015,2015,5,10,70.3,51.8,0.45,12.2
5/11/2015,2015,5,11,73.1,49.8,0.2,21.6
5/12/2015,2015,5,12,60.8,46.9,0,31.3
5/13/2015,2015,5,13,58.3,38.3,0,17.2
5/14/2015,2015,5,14,65.1,36,0,18.9
5/15/2015,2015,5,15,74.5,49,0.27,19.9
5/16/2015,2015,5,16,77.5,55.6,0.01,7.8
5/17/2015,2015,5,17,82.3,63.3,0.29,20.9
5/18/2015,2015,5,18,83.4,58,0.01,19.9
5/19/2015,2015,5,19,58.1,40.5,0,21.6
5/20/2015,2015,5,20,60.2,34.6,0,13.5
5/21/2015,2015,5,21,65.5,45.4,0,21.3
5/22/2015,2015,5,22,68.2,42.1,0,17.9
5/23/2015,2015,5,23,78,35.7,0,15.2
5/24/2015,2015,5,24,76.8,50.4,0,13.9
5/25/2015,2015,5,25,83.2,62.7,0.16,29.6
5/26/2015,2015,5,26,83,63.1,0.46,25.6
5/27/2015,2015,5,27,76,59.3,0.08,25.3
5/28/2015,2015,5,28,81,50.7,0,13.2
5/29/2015,2015,5,29,85.2,59.5,0.3,21.3
5/30/2015,2015,5,30,74.9,49.2,0.6,20.9
5/31/2015,2015,5,31,52.7,44.9,0.33,19.9
6/1/2015,2015,6,1,66.2,46.9,0,14.9
6/2/2015,2015,6,2,72.7,38,0,14.2
6/3/2015,2015,6,3,76.1,42.5,0,18.2
6/4/2015,2015,6,4,81.4,53.6,0,15.5
6/5/2015,2015,6,5,73.8,56.7,0,17.2
6/6/2015,2015,6,6,74.9,51.2,0,14.9
6/7/2015,2015,6,7,79.8,48.5,0.16,28.3
6/8/2015,2015,6,8,80.3,62.8,0.2,21.9
6/9/2015,2015,6,9,77.9,56.9,0,17.9
6/10/2015,2015,6,10,86,61.1,0,30.6
6/11/2015,2015,6,11,74,55.6,0.12,15.5
6/12/2015,2015,6,12,73.6,56.1,0.61,18.9
6/13/2015,2015,6,13,71.8,56.9,0.04,11.5
6/14/2015,2015,6,14,80.1,66.2,1.67,17.2
6/15/2015,2015,6,15,82.7,63.3,0.17,11.2
6/16/2015,2015,6,16,79.5,61.2,0.02,11.5
6/17/2015,2015,6,17,75.3,56.1,0.58,17.6
6/18/2015,2015,6,18,79.1,65.6,0.21,19.6
6/19/2015,2015,6,19,72.6,56.5,0,13.2
6/20/2015,2015,6,20,80.2,51.9,0,13.2
6/21/2015,2015,6,21,82.2,63.3,0,18.6
6/22/2015,2015,6,22,82.3,59.5,1.76,23.6
6/23/2015,2015,6,23,78.1,62.8,0.39,16.9
6/24/2015,2015,6,24,79.6,51.7,0,14.9
6/25/2015,2015,6,25,74.5,59.1,0,11.2
6/26/2015,2015,6,26,75.3,58.5,0,14.2
6/27/2015,2015,6,27,65.7,55.9,0.91,19.9
6/28/2015,2015,6,28,77.4,55.1,0,12.9
6/29/2015,2015,6,29,76.1,56.2,0,14.2
6/30/2015,2015,6,30,71.7,58.1,0.72,11.5
7/1/2015,2015,7,1,70.7,55.6,0,14.9
7/2/2015,2015,7,2,73.1,54.7,0,13.5
7/3/2015,2015,7,3,77.1,48.1,0,9.2
7/4/2015,2015,7,4,80.1,51,0,10.8
7/5/2015,2015,7,5,82.6,55.4,0,10.5
7/6/2015,2015,7,6,83.5,56.7,0,15.2
7/7/2015,2015,7,7,76.2,54,0.86,16.6
7/8/2015,2015,7,8,66.7,50.4,0,12.5
7/9/2015,2015,7,9,75.4,57,0.05,10.2
7/10/2015,2015,7,10,79.8,53,0,10.2
7/11/2015,2015,7,11,80.2,54.6,0,11.2
7/12/2015,2015,7,12,81.9,63.9,0.03,11.9
7/13/2015,2015,7,13,81.9,61.1,0.09,16.2
7/14/2015,2015,7,14,76.9,65.3,0.79,25.6
7/15/2015,2015,7,15,74.9,55,0,20.6
7/16/2015,2015,7,16,75.7,51.7,0,12.5
7/17/2015,2015,7,17,88,63.4,0.38,18.9
7/18/2015,2015,7,18,84.8,67.8,0.16,31.7
7/19/2015,2015,7,19,84.5,63.9,0,19.6
7/20/2015,2015,7,20,82.5,57.3,0,15.2
7/21/2015,2015,7,21,79.3,61.4,0,19.2
7/22/2015,2015,7,22,78.7,53.9,0,12.5
7/23/2015,2015,7,23,83.7,54.7,0,12.9
7/24/2015,2015,7,24,85.8,58.4,0,14.2
7/25/2015,2015,7,25,86.5,62.7,0,15.2
7/26/2015,2015,7,26,86.4,60.5,0,11.2
7/27/2015,2015,7,27,88.4,60,0.06,11.9
7/28/2015,2015,7,28,88.3,60.3,0,12.2
7/29/2015,2015,7,29,88.3,65.2,0,18.9
7/30/2015,2015,7,30,85,61.1,0,22.3
7/31/2015,2015,7,31,85.2,61.5,0,23.6
8/1/2015,2015,8,1,83.1,55,0,21.6
8/2/2015,2015,8,2,90.7,56,0.68,29.6
8/3/2015,2015,8,3,78.4,57.9,0.17,19.6
8/4/2015,2015,8,4,80,54.7,0,19.6
8/5/2015,2015,8,5,77.7,52.9,0,11.5
8/6/2015,2015,8,6,78,56,0,12.9
8/7/2015,2015,8,7,78.1,55.6,0.06,11.5
8/8/2015,2015,8,8,74.2,64,0.01,10.8
8/9/2015,2015,8,9,83.9,63.9,0,12.2
8/10/2015,2015,8,10,77.8,64.3,2.27,23.3
8/11/2015,2015,8,11,79.4,62.9,0,18.2
8/12/2015,2015,8,12,77,56.8,0,14.2
8/13/2015,2015,8,13,83.2,57.4,0.03,17.2
8/14/2015,2015,8,14,85.3,66.2,0,16.2
8/15/2015,2015,8,15,86.8,61.8,0.03,11.9
8/16/2015,2015,8,16,87.6,63.9,0,12.5
8/17/2015,2015,8,17,86.5,67.9,0,18.2
8/18/2015,2015,8,18,83.7,63.3,0.24,15.2
8/19/2015,2015,8,19,84.7,67.9,0.07,19.9
8/20/2015,2015,8,20,70.7,56.6,0.42,24.3
8/21/2015,2015,8,21,78.1,52.1,0,12.9
8/22/2015,2015,8,22,80.8,54.4,0,12.2
8/23/2015,2015,8,23,79.6,54,0.63,19.6
8/24/2015,2015,8,24,72.1,54.1,0,21.9
8/25/2015,2015,8,25,63.7,54.3,0,16.9
8/26/2015,2015,8,26,67.2,54.7,0,10.2
8/27/2015,2015,8,27,66.2,47,0,8.5
8/28/2015,2015,8,28,77,45.5,0,11.5
8/29/2015,2015,8,29,70.9,60.2,0.19,7.2
8/30/2015,2015,8,30,80.2,62.4,0.04,9.8
8/31/2015,2015,8,31,82.3,58.2,0,12.9
9/1/2015,2015,9,1,88.7,60.4,0,11.5
9/2/2015,2015,9,2,88.3,67,0.71,38.7
9/3/2015,2015,9,3,83.8,65.3,0.65,22.6
9/4/2015,2015,9,4,82.1,65.2,0,9.8
9/5/2015,2015,9,5,81.7,63.4,0.08,15.5
9/6/2015,2015,9,6,88.7,62.1,0,11.2
9/7/2015,2015,9,7,90,68.8,1.42,19.6
9/8/2015,2015,9,8,86.3,70.4,0.16,17.6
9/9/2015,2015,9,9,75.8,52.8,0,11.5
9/10/2015,2015,9,10,77.8,49.7,0,12.5
9/11/2015,2015,9,11,65.9,54.1,0,12.2
9/12/2015,2015,9,12,62.2,45.4,0.01,15.5
9/13/2015,2015,9,13,68.9,40.5,0,14.2
9/14/2015,2015,9,14,77.8,43.8,0,17.2
9/15/2015,2015,9,15,84.3,54.8,0,13.5
9/16/2015,2015,9,16,83.2,51.1,0,15.9
9/17/2015,2015,9,17,83.7,51.7,0,19.9
9/18/2015,2015,9,18,78.3,62.2,0.51,15.2
9/19/2015,2015,9,19,70.1,50.3,0.14,19.2
9/20/2015,2015,9,20,69.5,43,0,9.8
9/21/2015,2015,9,21,73.9,43.1,0,13.5
9/22/2015,2015,9,22,81.3,42.9,0,9.8
9/23/2015,2015,9,23,79.5,45.9,0,13.5
9/24/2015,2015,9,24,79.3,47.3,0,13.5
9/25/2015,2015,9,25,79.9,51,0,15.5
9/26/2015,2015,9,26,75.7,56.8,0,18.6
9/27/2015,2015,9,27,78.7,57.9,0,12.9
9/28/2015,2015,9,28,82.4,65,0.06,10.2
9/29/2015,2015,9,29,69.4,51.1,0.01,19.6
9/30/2015,2015,9,30,63.3,44.1,0,23.6
10/1/2015,2015,10,1,61.1,40.9,0,22.9
10/2/2015,2015,10,2,59.3,42.8,0,25.9
10/3/2015,2015,10,3,49.3,44.6,0.18,23.3
10/4/2015,2015,10,4,56.5,45.5,0.09,11.9
10/5/2015,2015,10,5,67,53.4,0,8.8
10/6/2015,2015,10,6,60.5,49.1,0,6.8
10/7/2015,2015,10,7,72.2,45.7,0.01,13.5
10/8/2015,2015,10,8,76.9,44.4,0.19,14.5
10/9/2015,2015,10,9,62.4,41.5,0.01,15.5
10/10/2015,2015,10,10,66,35.7,0,14.5
10/11/2015,2015,10,11,77,49.5,0,22.3
10/12/2015,2015,10,12,74.3,56.2,0,23.3
10/13/2015,2015,10,13,59.6,48.8,0,22.3
10/14/2015,2015,10,14,57.4,39.7,0,14.5
10/15/2015,2015,10,15,59.9,39.8,0.01,22.3
10/16/2015,2015,10,16,53.6,32.3,0,23.6
10/17/2015,2015,10,17,48.8,28.4,0,17.2
10/18/2015,2015,10,18,52.5,27.3,0,12.9
10/19/2015,2015,10,19,70,29.5,0,28
10/20/2015,2015,10,20,75.5,55,0.03,20.9
10/21/2015,2015,10,21,72.1,52.5,0.17,17.9
10/22/2015,2015,10,22,66.7,43.6,0,14.5
10/23/2015,2015,10,23,59.6,36.2,0,15.9
10/24/2015,2015,10,24,70,50.5,0.2,25.6
10/25/2015,2015,10,25,61.9,41.3,0,17.9
10/26/2015,2015,10,26,61.6,30.6,0,11.5
10/27/2015,2015,10,27,60.1,39.9,0,19.2
10/28/2015,2015,10,28,60.4,45.8,0.63,26.3
10/29/2015,2015,10,29,46,37.2,0.02,30.3
10/30/2015,2015,10,30,52.6,38.2,0,11.2
10/31/2015,2015,10,31,49.2,42.2,0.36,20.9
11/1/2015,2015,11,1,61.5,36.6,0,30.6
11/2/2015,2015,11,2,73.1,35.1,0,22.6
11/3/2015,2015,11,3,77.6,41.6,0,9.8
11/4/2015,2015,11,4,76.5,43.8,0,16.9
11/5/2015,2015,11,5,73.3,51.3,0.01,20.9
11/6/2015,2015,11,6,66.7,46.8,0.25,38
11/7/2015,2015,11,7,52.1,29.8,0,27
11/8/2015,2015,11,8,52.3,26.1,0,15.9
11/9/2015,2015,11,9,58.6,27.3,0,10.2
11/10/2015,2015,11,10,52.1,34.1,0.01,9.5
11/11/2015,2015,11,11,60.9,28.4,0,21.9
11/12/2015,2015,11,12,54.1,42.5,0.19,37
11/13/2015,2015,11,13,43.4,36.9,0.01,31.7
11/14/2015,2015,11,14,52,29.4,0,15.5
11/15/2015,2015,11,15,65.2,43.6,0,21.3
11/16/2015,2015,11,16,65.5,34.3,0,14.9
11/17/2015,2015,11,17,63.7,41.9,0,26.3
11/18/2015,2015,11,18,62.3,56.1,0.02,37
11/19/2015,2015,11,19,56.5,39.3,0,32
11/20/2015,2015,11,20,44.9,30.8,0,25.9
11/21/2015,2015,11,21,35.4,26,0,14.2
11/22/2015,2015,11,22,31.3,18.6,0,17.6
11/23/2015,2015,11,23,32.2,20.4,0,16.2
11/24/2015,2015,11,24,46.4,18.2,0.06,6.2
11/25/2015,2015,11,25,51.7,30,0,17.6
11/26/2015,2015,11,26,59.8,45.1,0.12,21.9
11/27/2015,2015,11,27,59.2,32.1,0.55,22.3
11/28/2015,2015,11,28,37,23.1,0,15.2
11/29/2015,2015,11,29,40.3,18.2,0,8.5
11/30/2015,2015,11,30,45.2,22.7,0,16.2
12/1/2015,2015,12,1,46.8,31.5,0.04,16.6
12/2/2015,2015,12,2,41,28.2,0.08,15.2
12/3/2015,2015,12,3,44.3,31.8,0,22.3
12/4/2015,2015,12,4,49.5,29.2,0,21.9
12/5/2015,2015,12,5,46.1,27.4,0,10.8
12/6/2015,2015,12,6,51.1,27.4,0,11.5
12/7/2015,2015,12,7,33.5,25.1,0,8.5
12/8/2015,2015,12,8,46.2,32.6,0,16.6
12/9/2015,2015,12,9,49.5,32.6,0,19.2
12/10/2015,2015,12,10,57.5,36.3,0,38.7
12/11/2015,2015,12,11,52,39.4,0,25.6
12/12/2015,2015,12,12,61.1,39.2,0.02,8.8
12/13/2015,2015,12,13,62.8,48.5,0.06,15.5
12/14/2015,2015,12,14,60.7,44.9,0.11,37.4
12/15/2015,2015,12,15,45.5,39.1,0,18.9
12/16/2015,2015,12,16,50.2,38.6,0.04,26.3
12/17/2015,2015,12,17,42.2,32,0,22.9
12/18/2015,2015,12,18,32.5,21.8,0,27.3
12/19/2015,2015,12,19,30,22.4,0,27.6
12/20/2015,2015,12,20,43.3,21.2,0,23.3
12/21/2015,2015,12,21,49.1,39.9,0.38,19.6
12/22/2015,2015,12,22,50.1,35.1,0.04,15.2
12/23/2015,2015,12,23,60.9,37.5,0.26,26.6
12/24/2015,2015,12,24,58.7,39.3,0,39
12/25/2015,2015,12,25,47.4,28.8,0,9.2
12/26/2015,2015,12,26,39.9,31.3,0.09,19.9
12/27/2015,2015,12,27,38.6,30.3,0.34,17.9
12/28/2015,2015,12,28,32.5,24.4,0.03,24.9
12/29/2015,2015,12,29,39.7,32.3,0.83,22.9
12/30/2015,2015,12,30,33,30.9,0,17.2
12/31/2015,2015,12,31,31.2,28,0,24.3
1/1/2016,2016,1,1,28.8,24.1,0,25.6
1/2/2016,2016,1,2,35.3,27,0,24.3
1/3/2016,2016,1,3,32.8,25.2,0,25.3
1/4/2016,2016,1,4,26.7,7.9,0,16.9
1/5/2016,2016,1,5,30.1,5.7,0,16.9
1/6/2016,2016,1,6,36.6,19.2,0,15.5
1/7/2016,2016,1,7,42.1,25.4,0,11.9
1/8/2016,2016,1,8,39.1,31.9,0.17,12.5
1/9/2016,2016,1,9,42.6,38.8,0.36,14.5
1/10/2016,2016,1,10,42.8,15.2,0.13,18.9
1/11/2016,2016,1,11,15.4,8.9,0,15.2
1/12/2016,2016,1,12,22.9,13.4,0,32.3
1/13/2016,2016,1,13,17.1,11,0,20.9
1/14/2016,2016,1,14,36.3,16.8,0.02,14.5
1/15/2016,2016,1,15,43.2,22.9,0.05,20.6
1/16/2016,2016,1,16,32.6,26.8,0,22.9
1/17/2016,2016,1,17,27.2,8.9,0,27
1/18/2016,2016,1,18,17,6.8,0,24.3
1/19/2016,2016,1,19,22.7,2.3,0,16.9
1/20/2016,2016,1,20,23,7.5,0,10.8
1/21/2016,2016,1,21,26.6,11.1,0,14.2
1/22/2016,2016,1,22,30.2,16.5,0,15.2
1/23/2016,2016,1,23,28.1,13.8,0,15.2
1/24/2016,2016,1,24,33.3,12.5,0,22.9
1/25/2016,2016,1,25,41.6,26.4,0.02,20.6
1/26/2016,2016,1,26,43.4,28.8,0.02,33
1/27/2016,2016,1,27,30.2,25.2,0,22.9
1/28/2016,2016,1,28,34.4,26.4,0.01,24.6
1/29/2016,2016,1,29,29,19.8,0,18.9
1/30/2016,2016,1,30,47.4,28.2,0,21.6
1/31/2016,2016,1,31,49.6,35.9,0.09,21.6
2/1/2016,2016,2,1,44.5,26.3,0,20.6
2/2/2016,2016,2,2,38.7,23.5,0.27,23.9
2/3/2016,2016,2,3,47.9,32.3,0.06,34.3
2/4/2016,2016,2,4,32.5,19.3,0,16.6
2/5/2016,2016,2,5,37.5,18.3,0.03,16.9
2/6/2016,2016,2,6,37,20.2,0,22.6
2/7/2016,2016,2,7,47.9,31.9,0,22.3
2/8/2016,2016,2,8,40.7,29.8,0,13.5
2/9/2016,2016,2,9,33,21.8,0,19.9
2/10/2016,2016,2,10,23,10.9,0,22.9
2/11/2016,2016,2,11,23.9,9.4,0,17.6
2/12/2016,2016,2,12,21.8,5.1,0,23.6
2/13/2016,2016,2,13,16.7,-0.7,0,20.9
2/14/2016,2016,2,14,18.9,-6.4,0,19.6
2/15/2016,2016,2,15,26.3,15,0,14.2
2/16/2016,2016,2,16,29.4,25.7,0,10.5
2/17/2016,2016,2,17,32,5.5,0,17.2
2/18/2016,2016,2,18,35.6,0.4,0,20.9
2/19/2016,2016,2,19,60.2,33.2,0,53.1
2/20/2016,2016,2,20,55.1,33.7,0,34
2/21/2016,2016,2,21,42.3,30,0,14.5
2/22/2016,2016,2,22,41.2,29.2,0,14.5
2/23/2016,2016,2,23,46.1,21.3,0,15.2
2/24/2016,2016,2,24,32.2,28.2,0.01,22.3
2/25/2016,2016,2,25,32.4,23.4,0.03,23.3
2/26/2016,2016,2,26,32.1,18.9,0.04,16.6
2/27/2016,2016,2,27,44.6,25.6,0.14,24.9
2/28/2016,2016,2,28,57.7,37.8,0.14,30
2/29/2016,2016,2,29,46.3,24.7,0,34.7
3/1/2016,2016,3,1,25.1,18.4,0,19.2
3/2/2016,2016,3,2,28.1,8.5,0.05,20.9
3/3/2016,2016,3,3,29.2,6.3,0,9.5
3/4/2016,2016,3,4,36.6,7.6,0.25,11.9
3/5/2016,2016,3,5,34.1,21.8,0.09,9.8
3/6/2016,2016,3,6,41.9,11.1,0,19.6
3/7/2016,2016,3,7,60.5,41.7,0,21.9
3/8/2016,2016,3,8,70.7,45.2,0,24.9
3/9/2016,2016,3,9,68.6,55.8,0.27,29.3
3/10/2016,2016,3,10,57.8,42.6,0.02,11.5
3/11/2016,2016,3,11,56,32.4,0,12.5
3/12/2016,2016,3,12,60.3,28.8,0,11.2
3/13/2016,2016,3,13,49.9,43.4,0.93,18.9
3/14/2016,2016,3,14,54.2,44.5,0.02,14.2
3/15/2016,2016,3,15,59.2,43.1,0,19.9
3/16/2016,2016,3,16,57,45.9,0.13,41.7
3/17/2016,2016,3,17,50.7,32.1,0,36
3/18/2016,2016,3,18,48.9,27.8,0,13.2
3/19/2016,2016,3,19,42,26.9,0,17.9
3/20/2016,2016,3,20,43.3,22.8,0,14.9
3/21/2016,2016,3,21,45.4,29,0,21.3
3/22/2016,2016,3,22,61.2,30.5,0,19.6
3/23/2016,2016,3,23,47.7,33.7,0.14,19.6
3/24/2016,2016,3,24,43.4,31.5,0.87,15.2
3/25/2016,2016,3,25,45.7,26.2,0,10.5
3/26/2016,2016,3,26,53.1,27.4,0,17.9
3/27/2016,2016,3,27,70.1,32.8,0.05,21.9
3/28/2016,2016,3,28,49,33.8,0.28,21.6
3/29/2016,2016,3,29,54,29.2,0,9.8
3/30/2016,2016,3,30,62.3,32.3,0.01,25.9
3/31/2016,2016,3,31,62.7,49.9,0.87,38.7
4/1/2016,2016,4,1,49.9,38,0,24.3
4/2/2016,2016,4,2,38.3,25.2,0.09,25.9
4/3/2016,2016,4,3,52.9,18.1,0.03,22.6
4/4/2016,2016,4,4,42.7,24.6,0,21.9
4/5/2016,2016,4,5,43.1,17.6,0,15.5
4/6/2016,2016,4,6,48.1,31.9,0.45,18.9
4/7/2016,2016,4,7,41.5,32.3,0.14,19.6
4/8/2016,2016,4,8,40.8,25.4,0,16.2
4/9/2016,2016,4,9,35.1,22.8,0.04,20.9
4/10/2016,2016,4,10,38.6,26.8,0.56,18.6
4/11/2016,2016,4,11,55.3,35.3,0.06,28.6
4/12/2016,2016,4,12,47.9,30.5,0,15.9
4/13/2016,2016,4,13,54.6,29.2,0,13.5
4/14/2016,2016,4,14,61.6,29.2,0,16.2
4/15/2016,2016,4,15,70.7,31.9,0,16.9
4/16/2016,2016,4,16,76.7,39.6,0,16.2
4/17/2016,2016,4,17,79.6,38.1,0,11.9
4/18/2016,2016,4,18,81.3,44.5,0,19.9
4/19/2016,2016,4,19,61.8,44.4,0,16.9
4/20/2016,2016,4,20,68,46.8,0,18.6
4/21/2016,2016,4,21,62.6,47.5,0.2,14.9
4/22/2016,2016,4,22,58.9,44.9,0,14.5
4/23/2016,2016,4,23,60,34.6,0,16.9
4/24/2016,2016,4,24,68.5,38.9,0,16.6
4/25/2016,2016,4,25,77.8,46.8,0.53,26.3
4/26/2016,2016,4,26,54.5,40.1,0.18,16.6
4/27/2016,2016,4,27,61.1,35.4,0,21.3
4/28/2016,2016,4,28,48.3,37.1,0.28,13.5
4/29/2016,2016,4,29,52.9,40.8,0,13.5
4/30/2016,2016,4,30,56.5,36.9,0.38,15.9
5/1/2016,2016,5,1,51.7,44.1,0.12,17.6
5/2/2016,2016,5,2,54.3,42.3,0.31,12.5
5/3/2016,2016,5,3,66.2,36.6,0,18.9
5/4/2016,2016,5,4,55.4,46.1,0.31,15.9
5/5/2016,2016,5,5,66.7,45,0,17.9
5/6/2016,2016,5,6,74.2,39.9,0,16.2
5/7/2016,2016,5,7,72.2,49.4,0,16.6
5/8/2016,2016,5,8,67.6,36.7,0,22.6
5/9/2016,2016,5,9,68.3,36.9,0,15.9
5/10/2016,2016,5,10,53.9,47,0.36,19.9
5/11/2016,2016,5,11,68.4,50.2,0,11.2
5/12/2016,2016,5,12,74.6,54.2,0.27,18.6
5/13/2016,2016,5,13,65,49.5,0.03,21.6
5/14/2016,2016,5,14,51.6,40,0.49,25.6
5/15/2016,2016,5,15,47.9,33.2,0.01,21.3
5/16/2016,2016,5,16,69.6,37.7,0,24.6
5/17/2016,2016,5,17,66.5,47.2,0,15.9
5/18/2016,2016,5,18,66.1,35,0,16.2
5/19/2016,2016,5,19,73,36.8,0,12.2
5/20/2016,2016,5,20,71.6,41.1,0,16.6
5/21/2016,2016,5,21,74.8,50.8,0,16.2
5/22/2016,2016,5,22,71.3,46.7,0,17.6
5/23/2016,2016,5,23,79.1,38.1,0,11.5
5/24/2016,2016,5,24,84.2,43.5,0,18.2
5/25/2016,2016,5,25,85.5,59.3,0,16.6
5/26/2016,2016,5,26,84.3,63.2,0.14,18.9
5/27/2016,2016,5,27,85.4,60.3,0,17.2
5/28/2016,2016,5,28,85.5,63.1,0.02,20.2
5/29/2016,2016,5,29,85.6,60.9,0,25.3
5/30/2016,2016,5,30,83.2,56.8,0,13.9
5/31/2016,2016,5,31,84.5,50.8,0,14.5
6/1/2016,2016,6,1,80.7,58.1,0,17.2
6/2/2016,2016,6,2,80.7,55.1,0,18.2
6/3/2016,2016,6,3,82.5,49.3,0,12.9
6/4/2016,2016,6,4,83.7,55.3,0.21,16.9
6/5/2016,2016,6,5,72.2,60.1,0.1,26.6
6/6/2016,2016,6,6,81.8,55.2,0,29.6
6/7/2016,2016,6,7,63.2,51.1,0,18.2
6/8/2016,2016,6,8,69.7,45.3,0,18.9
6/9/2016,2016,6,9,73.2,41.6,0,15.9
6/10/2016,2016,6,10,86.6,52.5,0,15.2
6/11/2016,2016,6,11,91.5,70.9,0,21.6
6/12/2016,2016,6,12,80.2,56.5,0,19.9
6/13/2016,2016,6,13,74.5,46.2,0.01,13.9
6/14/2016,2016,6,14,76.4,59.6,0.01,15.5
6/15/2016,2016,6,15,87.6,60.3,0.06,13.5
6/16/2016,2016,6,16,71,63.7,0.3,16.9
6/17/2016,2016,6,17,88.3,53.1,0,13.2
6/18/2016,2016,6,18,89.7,53.9,0,10.8
6/19/2016,2016,6,19,91,57,0,14.2
6/20/2016,2016,6,20,91,65.2,0,26.3
6/21/2016,2016,6,21,81.8,52.8,0,23.6
6/22/2016,2016,6,22,84.5,54.1,0,14.5
6/23/2016,2016,6,23,77.4,62,0.01,15.9
6/24/2016,2016,6,24,85.7,51.4,0,14.9
6/25/2016,2016,6,25,89.4,54,0,13.2
6/26/2016,2016,6,26,88.4,65.5,0.01,18.6
6/27/2016,2016,6,27,91.1,65.9,0,27.6
6/28/2016,2016,6,28,69.6,51.9,0,13.2
6/29/2016,2016,6,29,80.8,44.7,0,12.2
6/30/2016,2016,6,30,84.2,48.3,0,16.2
7/1/2016,2016,7,1,74.7,51.7,0.41,17.6
7/2/2016,2016,7,2,80.1,46.8,0,13.9
7/3/2016,2016,7,3,81.7,50,0,10.5
7/4/2016,2016,7,4,82.8,48.8,0,15.5
7/5/2016,2016,7,5,87,62.9,0,15.5
7/6/2016,2016,7,6,88.9,62,0,13.5
7/7/2016,2016,7,7,89.7,61.8,0,14.2
7/8/2016,2016,7,8,91.5,65.6,0.01,29
7/9/2016,2016,7,9,80.3,62.9,0,15.9
7/10/2016,2016,7,10,86.1,54.7,0,11.5
7/11/2016,2016,7,11,86.6,62,0,13.9
7/12/2016,2016,7,12,95,63.6,0.82,22.6
7/13/2016,2016,7,13,89.5,69.3,0.36,19.6
7/14/2016,2016,7,14,87,67,0,24.9
7/15/2016,2016,7,15,75.1,62.2,0.02,12.9
7/16/2016,2016,7,16,78.4,55.5,0,8.8
